,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-11-13,53.1,52.0,50.0,54.0,53.1,53.1,52.0,60.1,68.0,72.0,78.1,79.0,80.1,78.1,75.0,73.0,68.0,64.9,63.0,61.0,60.1,59.0,57.9,55.9
2015-11-14,57.0,55.9,55.9,53.1,53.1,52.0,53.1,59.0,66.0,70.0,75.0,75.9,77.0,78.1,75.0,72.0,68.0,64.0,62.1,61.0,59.0,57.9,57.9,57.0
2015-11-15,55.9,57.0,54.0,54.0,54.0,52.0,52.0,54.0,63.0,66.0,68.0,66.0,64.9,64.0,63.0,62.1,60.1,60.1,59.0,57.9,57.0,57.0,55.9,55.9
2015-11-16,55.0,53.1,51.1,51.1,51.1,52.0,52.0,53.1,55.0,57.0,59.0,61.0,61.0,63.0,63.0,61.0,59.0,59.0,57.0,55.0,55.0,55.9,55.0,55.0
2015-11-17,50.0,48.9,46.9,46.9,48.0,46.0,46.0,52.0,61.0,66.9,69.1,72.0,72.0,68.0,69.1,66.0,63.0,61.0,60.1,59.0,57.0,55.9,55.0,55.9
2015-11-18,53.1,53.1,51.1,48.9,50.0,50.0,48.9,54.0,60.1,68.0,72.0,73.0,75.0,75.0,73.9,71.1,66.9,64.0,61.0,61.0,60.1,59.0,57.9,60.1
2015-11-19,61.0,61.0,61.0,59.0,54.0,52.0,53.1,61.0,69.1,77.0,82.0,84.0,79.0,75.9,75.9,75.9,73.0,68.0,64.0,63.0,61.0,60.1,57.9,64.9
2015-11-20,57.9,59.0,55.9,59.0,55.9,57.9,55.0,64.0,71.1,78.1,82.0,84.9,84.0,81.0,79.0,78.1,75.0,71.1,66.9,66.0,64.0,63.0,62.1,61.0
2015-11-21,60.1,59.0,57.9,57.9,57.9,63.0,62.1,66.0,73.0,78.1,84.0,86.0,87.1,86.0,86.0,84.9,82.0,73.9,70.0,69.1,66.9,66.0,64.0,64.9
2015-11-22,64.0,62.1,64.0,61.0,62.1,62.1,61.0,64.0,71.1,77.0,81.0,84.0,84.0,84.9,84.9,82.9,77.0,73.0,69.1,66.9,69.1,66.9,66.0,64.0
2015-11-23,64.0,62.1,62.1,61.0,62.1,59.0,55.9,60.1,70.0,73.9,78.1,79.0,79.0,78.1,73.9,72.0,69.1,66.0,64.0,63.0,61.0,60.1,60.1,57.0
2015-11-24,55.9,54.0,54.0,53.1,53.1,53.1,53.1,57.0,62.1,64.9,68.0,68.0,68.0,68.0,66.0,64.0,62.1,62.1,61.0,61.0,60.1,59.0,59.0,57.9
2015-11-25,57.0,57.9,55.0,53.1,52.0,50.0,50.0,53.1,55.9,59.0,62.1,63.0,62.1,62.1,60.1,59.0,57.9,57.0,55.9,55.0,54.0,54.0,53.1,53.1
2015-11-26,53.1,53.1,53.1,53.1,51.1,50.0,48.0,51.1,55.0,57.9,61.0,59.0,62.1,61.0,60.1,60.1,57.0,55.0,54.0,53.1,52.0,54.0,55.0,55.0
2015-11-27,54.0,54.0,54.0,54.0,53.1,54.0,51.1,52.0,55.0,57.9,61.0,63.0,62.1,62.1,63.0,62.1,59.0,57.0,55.9,55.0,53.1,54.0,54.0,54.0
2015-11-28,53.1,48.9,48.9,48.0,46.9,46.0,46.9,50.0,54.0,57.9,61.0,63.0,63.0,63.0,63.0,62.1,61.0,59.0,59.0,57.0,57.0,57.0,55.9,54.0
2015-11-29,53.1,52.0,52.0,53.1,53.1,51.1,52.0,53.1,57.0,61.0,64.0,64.9,64.0,64.9,66.9,64.0,60.1,57.9,57.0,54.0,52.0,52.0,52.0,51.1
2015-11-30,50.0,48.9,46.9,46.9,48.0,48.0,46.9,50.0,55.9,60.1,63.0,64.9,64.9,64.9,64.9,64.0,60.1,59.0,57.0,55.0,55.0,55.0,53.1,52.0
2015-12-01,51.1,50.0,48.9,48.0,48.0,46.9,48.0,51.1,57.9,62.1,66.0,68.0,68.0,71.1,71.1,68.0,64.0,61.0,60.1,57.0,55.0,54.0,55.9,54.0
2015-12-02,55.0,54.0,53.1,53.1,52.0,53.1,52.0,57.0,62.1,68.0,72.0,75.0,75.9,77.0,77.0,75.0,68.0,66.0,63.0,61.0,64.0,63.0,62.1,59.0
2015-12-03,60.1,60.1,57.9,57.9,57.9,57.9,57.9,60.1,64.9,71.1,73.0,73.0,73.9,73.9,73.0,70.0,64.9,63.0,61.0,60.1,59.0,57.9,57.0,57.0
2015-12-04,55.9,54.0,53.1,54.0,52.0,51.1,54.0,55.9,59.0,62.1,62.1,63.0,64.9,66.9,66.0,66.9,64.0,61.0,59.0,57.9,57.0,55.0,55.0,54.0
2015-12-05,54.0,53.1,52.0,50.0,51.1,51.1,50.0,53.1,60.1,66.9,70.0,73.0,73.9,75.9,77.0,73.9,71.1,66.0,63.0,63.0,64.0,62.1,61.0,61.0
2015-12-06,60.1,60.1,60.1,59.0,57.9,60.1,57.0,57.9,63.0,66.9,73.0,77.0,77.0,77.0,73.9,71.1,69.1,64.9,62.1,60.1,59.0,63.0,61.0,57.0
2015-12-07,57.0,59.0,59.0,57.9,57.9,57.0,57.0,61.0,64.9,71.1,75.0,77.0,79.0,80.1,75.0,73.0,70.0,66.9,64.0,63.0,63.0,64.0,63.0,60.1
2015-12-08,61.0,60.1,55.9,55.9,55.0,54.0,55.0,57.9,64.0,73.0,79.0,82.0,82.9,82.0,79.0,73.9,70.0,68.0,66.9,64.9,63.0,62.1,64.0,62.1
2015-12-09,60.1,57.9,57.9,55.9,55.0,55.0,55.0,57.9,63.0,68.0,73.0,73.0,73.9,75.0,73.9,69.1,66.0,63.0,62.1,60.1,57.9,57.0,55.9,55.0
2015-12-10,54.0,54.0,54.0,53.1,53.1,53.1,53.1,55.0,55.9,59.0,62.1,64.9,66.9,64.9,64.9,64.0,64.0,64.0,64.0,63.0,64.0,62.1,62.1,61.0
2015-12-11,60.1,60.1,55.9,54.0,53.1,53.1,53.1,55.9,59.0,60.1,60.1,60.1,64.9,57.0,62.1,60.1,59.0,57.9,57.0,57.0,55.9,55.9,55.9,55.9
2015-12-12,55.9,55.9,55.0,55.0,54.0,55.0,54.0,55.9,59.0,63.0,64.9,64.0,66.9,66.9,66.9,66.0,62.1,60.1,57.9,57.9,57.0,57.0,55.0,52.0
2015-12-13,51.1,52.0,48.9,48.0,48.0,51.1,46.9,50.0,55.9,60.1,63.0,64.9,66.0,64.9,64.0,63.0,61.0,55.9,55.9,57.0,55.9,54.0,54.0,53.1
2015-12-14,51.1,50.0,48.9,48.0,46.9,48.0,48.9,48.9,52.0,55.0,55.9,57.0,57.0,57.0,57.0,55.0,53.1,52.0,51.1,51.1,51.1,51.1,51.1,50.0
2015-12-15,50.0,48.9,48.0,46.0,43.0,44.1,43.0,46.9,51.1,55.0,57.9,59.0,60.1,60.1,60.1,59.0,55.9,54.0,53.1,51.1,50.0,50.0,46.9,46.0
2015-12-16,44.1,44.1,42.1,42.1,39.9,41.0,45.0,44.1,50.0,55.9,57.9,60.1,59.0,61.0,61.0,59.0,55.9,55.0,53.1,53.1,50.0,48.9,48.9,48.0
2015-12-17,46.0,64.9,63.0,59.0,57.0,55.0,52.0,52.0,53.1,50.0,53.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-18,52.0,50.0,50.0,48.0,48.9,48.9,48.0,51.1,55.9,61.0,66.0,70.0,70.0,72.0,69.1,66.0,63.0,60.1,57.0,55.9,55.0,54.0,53.1,51.1
2015-12-19,51.1,50.0,48.0,46.9,46.0,46.0,46.0,46.9,55.0,59.0,62.1,64.0,64.0,64.0,62.1,61.0,57.9,52.0,53.1,53.1,52.0,51.1,50.0,50.0
2015-12-20,48.9,48.0,46.9,46.9,45.0,44.1,45.0,46.9,51.1,55.0,57.0,59.0,59.0,61.0,60.1,59.0,55.9,54.0,52.0,51.1,50.0,48.9,51.1,48.0
2015-12-21,48.0,46.9,48.0,46.0,46.0,46.0,46.9,48.9,51.1,57.0,59.0,61.0,61.0,62.1,61.0,60.1,59.0,59.0,57.9,57.0,57.0,55.0,0,0
2015-12-22,55.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,55.9,57.0,57.9,59.0,60.1,61.0,62.1,62.1,62.1,62.1,59.0,57.9,57.0,55.9,55.9,55.9
2015-12-23,54.0,55.9,55.9,54.0,55.0,53.1,52.0,52.0,57.0,61.0,63.0,66.0,66.0,66.0,64.0,63.0,61.0,59.0,57.9,57.9,57.0,55.9,55.9,55.9
2015-12-24,55.0,53.1,50.0,48.9,48.9,48.0,46.9,48.9,52.0,57.0,59.0,61.0,61.0,60.1,60.1,60.1,57.9,55.9,54.0,53.1,54.0,53.1,52.0,50.0
2015-12-25,48.9,48.0,48.0,48.0,46.9,45.0,45.0,48.0,51.1,54.0,55.9,57.0,57.9,57.9,57.9,55.0,53.1,52.0,50.0,50.0,50.0,50.0,51.1,51.1
2015-12-26,48.9,48.0,46.9,46.9,46.0,45.0,45.0,46.0,53.1,57.0,59.0,60.1,60.1,61.0,61.0,60.1,57.0,54.0,52.0,48.9,46.0,45.0,43.0,43.0
2015-12-27,45.0,39.9,39.9,42.1,37.9,37.0,37.9,37.9,46.0,55.0,57.0,60.1,61.0,60.1,60.1,59.0,55.0,52.0,48.9,48.0,48.0,45.0,43.0,43.0
2015-12-28,43.0,39.9,39.0,37.9,37.0,37.0,37.0,42.1,48.0,51.1,55.0,57.0,55.9,55.9,55.0,55.0,54.0,52.0,51.1,51.1,50.0,50.0,48.9,48.0
2015-12-29,48.0,48.0,44.1,45.0,42.1,43.0,43.0,44.1,48.9,53.1,57.9,60.1,60.1,61.0,60.1,59.0,55.9,54.0,52.0,50.0,48.0,46.0,46.0,45.0
2015-12-30,45.0,44.1,42.1,43.0,42.1,42.1,42.1,43.0,48.9,54.0,57.9,60.1,62.1,61.0,61.0,60.1,55.9,54.0,52.0,50.0,48.9,48.9,48.0,46.0
2015-12-31,45.0,46.0,45.0,45.0,44.1,44.1,42.1,44.1,51.1,55.9,61.0,63.0,64.0,64.0,64.9,64.0,61.0,57.9,55.0,54.0,50.0,50.0,48.9,48.9
2016-01-01,48.0,46.9,45.0,45.0,45.0,44.1,44.1,45.0,50.0,54.0,59.0,61.0,63.0,63.0,64.0,63.0,60.1,57.9,54.0,53.1,53.1,53.1,52.0,53.1
2016-01-02,52.0,50.0,50.0,48.9,48.0,48.0,48.0,48.0,52.0,57.0,59.0,62.1,63.0,64.0,64.9,64.0,59.0,55.9,55.0,53.1,51.1,51.1,51.1,50.0
2016-01-03,48.0,46.0,46.9,46.0,45.0,44.1,44.1,45.0,51.1,55.9,57.9,61.0,61.0,61.0,62.1,61.0,60.1,57.9,55.9,54.0,55.0,55.9,57.0,55.9
2016-01-04,57.0,55.9,57.0,55.9,57.0,55.9,55.9,55.9,59.0,63.0,64.0,68.0,68.0,66.9,66.9,64.9,62.1,61.0,59.0,57.9,57.9,0,0,0
2016-01-05,57.0,57.0,57.0,57.9,57.0,57.0,57.0,55.9,57.0,55.9,57.0,57.9,57.0,55.9,57.0,57.9,57.0,55.9,54.0,52.0,53.1,50.0,50.0,48.9
2016-01-06,48.0,48.0,46.0,46.0,48.0,50.0,50.0,51.1,51.1,51.1,51.1,55.0,54.0,57.0,54.0,53.1,52.0,50.0,50.0,50.0,50.0,50.0,50.0,51.1
2016-01-07,50.0,50.0,48.9,48.9,48.0,48.0,46.0,46.9,50.0,54.0,53.1,57.0,55.9,57.9,57.9,59.0,57.0,55.9,54.0,53.1,51.1,52.0,52.0,54.0
2016-01-08,54.0,52.0,51.1,48.0,45.0,45.0,46.0,46.9,50.0,54.0,55.9,59.0,60.1,61.0,60.1,59.0,55.9,55.0,54.0,52.0,51.1,53.1,50.0,48.9
2016-01-09,46.9,50.0,48.9,50.0,46.0,46.0,48.0,50.0,53.1,54.0,57.0,59.0,59.0,60.1,59.0,57.9,57.9,55.0,54.0,54.0,54.0,54.0,54.0,54.0
2016-01-10,55.0,54.0,53.1,51.1,52.0,52.0,52.0,51.1,54.0,55.9,57.9,61.0,60.1,61.0,60.1,59.0,57.0,57.0,55.9,57.0,55.9,55.9,54.0,55.0
2016-01-11,54.0,53.1,51.1,50.0,48.9,48.0,48.0,51.1,53.1,57.0,60.1,62.1,63.0,63.0,62.1,61.0,59.0,57.0,55.0,55.0,53.1,52.0,50.0,50.0
2016-01-12,48.9,50.0,48.9,48.0,48.0,46.9,46.0,48.9,55.0,59.0,63.0,66.9,68.0,69.1,64.0,62.1,60.1,57.0,55.0,54.0,52.0,53.1,51.1,48.0
2016-01-13,48.0,46.0,46.0,45.0,48.0,45.0,46.9,48.9,50.0,55.0,60.1,63.0,64.9,64.0,63.0,61.0,60.1,59.0,57.0,57.0,57.9,59.0,57.9,57.9
2016-01-14,57.0,57.0,55.9,55.0,52.0,51.1,51.1,52.0,55.9,57.9,60.1,61.0,64.0,63.0,63.0,62.1,59.0,57.0,55.9,55.0,55.9,54.0,55.0,54.0
2016-01-15,53.1,54.0,54.0,53.1,53.1,52.0,51.1,54.0,55.0,57.9,60.1,62.1,63.0,63.0,64.0,64.0,63.0,60.1,57.9,57.9,57.9,59.0,59.0,57.9
2016-01-16,57.9,57.9,57.9,57.0,55.9,54.0,55.0,55.9,57.9,60.1,63.0,63.0,66.0,64.0,63.0,62.1,61.0,59.0,57.9,57.9,59.0,57.0,55.9,55.0
2016-01-17,54.0,55.0,53.1,51.1,50.0,50.0,50.0,52.0,55.0,60.1,64.0,66.9,66.9,66.0,66.9,63.0,62.1,59.0,57.9,57.0,57.0,55.9,55.0,55.9
2016-01-18,55.0,55.0,55.0,55.0,55.9,55.9,55.9,57.0,57.0,59.0,61.0,61.0,62.1,62.1,61.0,61.0,59.0,59.0,59.0,59.0,60.1,59.0,59.0,57.9
2016-01-19,57.9,57.9,57.9,55.9,54.0,54.0,55.0,55.9,59.0,62.1,63.0,62.1,63.0,63.0,61.0,60.1,60.1,59.0,59.0,59.0,57.9,59.0,57.9,57.9
2016-01-20,57.9,59.0,59.0,59.0,59.0,59.0,59.0,60.1,61.0,64.0,66.9,64.9,68.0,66.9,66.0,64.9,62.1,60.1,57.9,57.9,57.0,55.9,55.0,55.0
2016-01-21,55.0,54.0,53.1,52.0,51.1,50.0,52.0,54.0,57.9,64.0,71.1,73.9,77.0,77.0,75.9,69.1,64.9,64.0,63.0,62.1,60.1,57.9,55.9,55.9
2016-01-22,55.0,54.0,53.1,51.1,51.1,50.0,51.1,53.1,57.0,60.1,64.9,69.1,70.0,68.0,66.0,66.0,64.0,61.0,60.1,59.0,57.9,57.0,57.0,57.0
2016-01-23,57.0,57.0,55.9,55.9,54.0,55.0,55.9,55.9,57.0,59.0,60.1,63.0,63.0,62.1,63.0,62.1,60.1,57.9,57.0,55.9,55.9,59.0,57.0,59.0
2016-01-24,57.0,54.0,54.0,53.1,48.9,48.0,46.9,50.0,55.9,57.9,61.0,63.0,64.0,64.0,64.9,63.0,60.1,57.9,57.9,57.9,57.9,55.0,53.1,52.0
2016-01-25,54.0,53.1,54.0,52.0,51.1,52.0,51.1,52.0,57.9,63.0,66.0,69.1,69.1,71.1,68.0,66.9,64.9,62.1,59.0,57.9,60.1,57.9,55.0,55.9
2016-01-26,53.1,51.1,50.0,53.1,48.9,48.0,48.0,50.0,57.9,64.9,69.1,72.0,72.0,71.1,69.1,66.9,64.9,63.0,60.1,57.9,55.9,57.9,55.0,57.0
2016-01-27,55.0,55.9,55.0,55.0,53.1,53.1,54.0,55.0,59.0,64.0,66.9,68.0,68.0,72.0,72.0,71.1,68.0,63.0,60.1,57.9,57.9,57.9,57.9,57.0
2016-01-28,57.0,54.0,54.0,54.0,51.1,53.1,52.0,53.1,60.1,64.9,69.1,72.0,73.9,73.0,72.0,66.0,64.9,62.1,60.1,59.0,57.0,55.9,55.0,55.0
2016-01-29,55.0,55.9,53.1,52.0,51.1,51.1,51.1,52.0,59.0,63.0,64.9,70.0,71.1,71.1,68.0,68.0,64.9,63.0,62.1,61.0,61.0,60.1,59.0,57.9
2016-01-30,57.0,55.0,55.9,55.9,57.0,57.0,57.0,57.0,57.9,59.0,62.1,63.0,64.0,64.9,66.0,64.9,63.0,61.0,60.1,60.1,60.1,60.1,60.1,59.0
2016-01-31,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.9,54.0,57.0,55.9,57.9,57.9,57.9,57.0,55.0,52.0,51.1,51.1,51.1,50.0,50.0,50.0,50.0
2016-02-01,50.0,46.9,46.9,48.0,45.0,44.1,44.1,48.9,50.0,53.1,54.0,55.0,57.0,57.0,57.0,57.0,54.0,53.1,52.0,51.1,50.0,48.9,50.0,48.9
2016-02-02,46.9,46.0,43.0,44.1,42.1,41.0,42.1,45.0,51.1,55.9,60.1,60.1,61.0,59.0,59.0,59.0,57.0,55.0,54.0,54.0,52.0,51.1,50.0,48.9
2016-02-03,48.9,46.9,45.0,44.1,46.9,46.0,45.0,48.0,53.1,57.0,60.1,61.0,63.0,63.0,64.9,63.0,61.0,57.0,55.9,55.0,54.0,54.0,51.1,52.0
2016-02-04,51.1,50.0,48.9,48.0,48.0,46.9,46.9,48.9,55.0,59.0,62.1,66.0,68.0,68.0,66.9,66.0,64.0,62.1,60.1,57.9,57.0,57.0,54.0,51.1
2016-02-05,51.1,50.0,48.0,48.0,46.9,46.0,48.0,51.1,61.0,66.9,69.1,72.0,75.0,73.9,75.9,75.9,73.9,70.0,66.0,64.0,61.0,60.1,57.9,59.0
2016-02-06,55.9,57.0,53.1,51.1,53.1,50.0,50.0,53.1,63.0,69.1,71.1,75.0,75.9,77.0,77.0,75.0,72.0,66.9,64.9,63.0,62.1,60.1,57.9,61.0
2016-02-07,59.0,54.0,52.0,52.0,55.0,53.1,52.0,59.0,66.9,72.0,75.9,80.1,82.9,82.9,82.0,81.0,78.1,73.0,66.9,66.0,63.0,62.1,60.1,60.1
2016-02-08,57.9,55.9,55.0,55.0,53.1,53.1,54.0,57.9,71.1,78.1,82.9,84.9,88.0,86.0,87.1,86.0,84.0,78.1,73.9,71.1,68.0,64.9,64.9,62.1
2016-02-09,61.0,59.0,57.0,55.9,57.9,57.0,60.1,64.0,71.1,80.1,82.9,87.1,88.0,88.0,88.0,86.0,82.9,77.0,73.0,71.1,66.9,64.9,64.0,64.0
2016-02-10,61.0,66.0,66.0,63.0,62.1,62.1,61.0,64.0,70.0,75.9,82.0,86.0,88.0,84.9,86.0,81.0,73.9,70.0,68.0,66.0,64.0,62.1,62.1,64.0
2016-02-11,64.0,64.0,63.0,62.1,62.1,62.1,62.1,64.9,72.0,77.0,82.0,84.9,87.1,86.0,82.0,78.1,73.0,70.0,68.0,66.0,64.9,63.0,62.1,60.1
2016-02-12,59.0,57.9,61.0,57.0,55.9,57.9,57.0,61.0,68.0,75.0,80.1,84.0,84.9,84.0,80.1,78.1,73.0,68.0,64.9,62.1,61.0,60.1,59.0,57.9
2016-02-13,57.0,57.0,55.0,54.0,53.1,52.0,52.0,54.0,61.0,66.9,73.0,75.0,73.9,69.1,71.1,66.9,63.0,61.0,59.0,57.0,55.0,53.1,53.1,53.1
2016-02-14,52.0,52.0,51.1,50.0,50.0,48.0,48.0,52.0,57.9,64.0,71.1,77.0,77.0,79.0,77.0,75.9,75.0,70.0,66.9,63.0,66.0,61.0,62.1,61.0
2016-02-15,60.1,57.9,57.0,57.0,55.0,57.0,62.1,72.0,79.0,84.0,87.1,88.0,87.1,87.1,84.0,82.0,77.0,73.0,69.1,69.1,66.0,64.9,64.0,0
2016-02-16,63.0,61.0,59.0,59.0,57.9,61.0,62.1,66.9,75.0,82.0,84.9,88.0,88.0,89.1,89.1,82.9,78.1,75.0,72.0,70.0,66.9,64.0,63.0,64.9
2016-02-17,62.1,64.0,59.0,60.1,62.1,57.0,57.0,61.0,69.1,72.0,75.0,73.9,71.1,66.9,64.0,64.0,61.0,61.0,57.9,57.0,55.9,57.0,57.0,57.9
2016-02-18,57.9,59.0,57.0,57.9,57.0,57.0,57.0,57.9,60.1,62.1,66.9,66.9,66.9,66.0,66.0,64.9,63.0,62.1,60.1,59.0,57.9,57.9,57.9,57.0
2016-02-19,57.0,55.0,53.1,53.1,52.0,51.1,52.0,55.0,61.0,63.0,66.0,68.0,66.9,68.0,66.9,64.9,63.0,61.0,59.0,57.9,57.9,57.0,55.9,55.9
2016-02-20,55.9,55.9,55.0,53.1,53.1,50.0,50.0,54.0,59.0,64.0,69.1,71.1,71.1,69.1,68.0,66.9,64.0,61.0,60.1,57.9,57.0,57.0,55.9,55.9
2016-02-21,54.0,53.1,52.0,51.1,51.1,50.0,50.0,55.0,61.0,64.9,69.1,72.0,71.1,70.0,69.1,66.9,64.0,62.1,60.1,60.1,59.0,57.9,57.0,55.0
2016-02-22,57.0,55.9,55.0,52.0,51.1,51.1,51.1,55.9,62.1,66.9,71.1,75.9,78.1,73.9,75.9,78.1,73.9,70.0,68.0,66.9,70.0,70.0,68.0,64.0
2016-02-23,62.1,63.0,60.1,61.0,55.9,55.0,57.0,64.0,72.0,75.9,78.1,82.0,81.0,82.0,81.0,75.9,75.0,73.0,70.0,69.1,66.0,66.9,66.9,66.0
2016-02-24,64.0,62.1,61.0,60.1,60.1,57.9,57.9,62.1,68.0,73.9,75.9,78.1,78.1,80.1,81.0,81.0,78.1,73.0,70.0,68.0,66.0,63.0,62.1,63.0
2016-02-25,63.0,61.0,60.1,57.0,59.0,59.0,59.0,62.1,70.0,75.9,79.0,82.0,81.0,79.0,75.9,75.0,73.0,70.0,64.9,63.0,64.0,63.0,64.0,61.0
2016-02-26,59.0,57.9,55.9,55.9,55.0,54.0,54.0,59.0,64.9,70.0,75.0,77.0,78.1,75.9,73.9,72.0,69.1,64.9,63.0,61.0,62.1,61.0,61.0,60.1
2016-02-27,60.1,57.0,55.9,55.0,55.0,55.9,54.0,54.0,57.9,63.0,70.0,71.1,72.0,72.0,68.0,68.0,66.9,64.9,63.0,62.1,61.0,60.1,59.0,57.9
2016-02-28,57.9,57.0,55.9,57.9,55.9,55.9,55.9,57.0,57.0,59.0,64.9,69.1,73.0,73.9,70.0,71.1,70.0,64.9,62.1,62.1,61.0,62.1,61.0,61.0
2016-02-29,60.1,57.9,57.9,57.0,57.9,57.9,57.9,59.0,61.0,64.0,66.9,69.1,73.0,73.0,72.0,70.0,64.9,62.1,60.1,59.0,57.9,57.0,57.0,55.9
2016-03-01,57.0,55.9,55.9,55.9,55.9,55.9,57.0,59.0,63.0,66.0,71.1,73.9,75.0,72.0,69.1,69.1,66.0,64.0,62.1,60.1,59.0,57.9,57.0,57.0
2016-03-02,55.9,55.0,54.0,54.0,53.1,52.0,54.0,55.0,57.0,60.1,64.9,70.0,73.0,68.0,66.9,66.9,64.0,60.1,60.1,59.0,57.9,57.9,57.9,59.0
2016-03-03,57.9,57.0,55.9,55.0,55.0,54.0,54.0,57.9,61.0,64.9,68.0,72.0,71.1,69.1,68.0,66.0,64.9,63.0,60.1,59.0,59.0,57.9,57.0,57.0
2016-03-04,57.9,57.0,57.9,57.0,57.9,57.9,57.9,57.0,57.9,61.0,64.0,66.0,68.0,69.1,64.0,64.0,63.0,62.1,61.0,60.1,60.1,61.0,60.1,60.1
2016-03-05,60.1,60.1,60.1,59.0,59.0,60.1,61.0,61.0,62.1,63.0,64.0,64.9,66.0,66.0,66.0,64.9,64.0,63.0,62.1,62.1,61.0,60.1,59.0,60.1
2016-03-06,57.9,57.9,57.9,57.9,57.9,55.9,55.9,57.9,61.0,63.0,66.0,66.0,64.9,64.9,64.0,63.0,63.0,61.0,59.0,57.0,57.0,55.9,55.0,54.0
2016-03-07,55.0,53.1,53.1,51.1,52.0,54.0,48.9,50.0,51.1,55.0,57.9,60.1,61.0,61.0,57.9,57.9,57.0,55.0,55.0,54.0,53.1,51.1,50.0,48.9
2016-03-08,51.1,53.1,53.1,51.1,54.0,54.0,51.1,55.9,59.0,63.0,66.9,70.0,70.0,70.0,68.0,66.9,69.1,64.0,64.0,64.0,63.0,62.1,62.1,59.0
2016-03-09,57.9,57.0,55.0,53.1,55.9,55.9,55.9,59.0,63.0,64.0,69.1,72.0,72.0,70.0,69.1,69.1,68.0,64.0,62.1,60.1,60.1,60.1,59.0,57.9
2016-03-10,59.0,57.0,57.0,57.0,55.0,55.0,55.0,62.1,66.9,72.0,75.0,75.0,75.0,73.0,71.1,71.1,69.1,64.9,63.0,62.1,61.0,61.0,61.0,61.0
2016-03-11,60.1,57.9,57.9,57.9,57.9,57.9,57.9,59.0,62.1,63.0,66.9,69.1,64.9,63.0,54.0,54.0,57.9,57.0,55.9,55.0,54.0,53.1,54.0,52.0
2016-03-12,51.1,51.1,50.0,48.0,48.9,50.0,50.0,54.0,57.0,60.1,61.0,64.0,64.9,64.0,63.0,62.1,61.0,60.1,59.0,57.9,57.9,57.0,55.9,55.9
2016-03-13,55.0,54.0,54.0,53.1,53.1,54.0,53.1,55.9,59.0,61.0,62.1,64.9,64.9,64.0,64.0,63.0,62.1,60.1,60.1,60.1,60.1,60.1,60.1,59.0
2016-03-14,59.0,59.0,59.0,57.9,59.0,59.0,59.0,59.0,60.1,62.1,62.1,64.0,69.1,68.0,68.0,66.9,66.9,66.0,64.9,68.0,64.0,64.9,61.0,60.1
2016-03-15,59.0,57.9,57.0,55.9,54.0,55.0,55.0,55.0,61.0,64.0,69.1,71.1,75.0,75.0,75.9,73.0,72.0,70.0,68.0,63.0,61.0,61.0,62.1,62.1
2016-03-16,62.1,60.1,57.9,59.0,57.0,59.0,59.0,61.0,66.9,73.9,78.1,82.0,84.9,84.9,82.9,82.9,82.9,82.0,78.1,72.0,71.1,68.0,66.9,66.9
2016-03-17,64.9,63.0,61.0,60.1,59.0,59.0,59.0,61.0,66.0,70.0,73.9,78.1,80.1,79.0,75.9,73.9,73.0,71.1,68.0,66.0,64.0,62.1,62.1,61.0
2016-03-18,60.1,59.0,59.0,60.1,59.0,59.0,60.1,61.0,62.1,64.9,68.0,71.1,71.1,69.1,69.1,66.0,66.0,64.9,63.0,61.0,60.1,59.0,57.9,57.9
2016-03-19,57.9,57.9,57.9,59.0,59.0,59.0,59.0,60.1,60.1,62.1,64.9,68.0,70.0,70.0,70.0,69.1,66.9,64.9,63.0,60.1,59.0,59.0,57.9,57.9
2016-03-20,57.9,57.9,57.9,57.0,57.9,57.9,57.9,57.9,59.0,59.0,61.0,68.0,70.0,71.1,68.0,66.0,63.0,60.1,59.0,59.0,59.0,59.0,57.9,0
2016-03-21,59.0,59.0,57.9,57.9,57.9,57.9,57.9,57.9,59.0,60.1,61.0,64.0,66.9,70.0,66.9,66.0,66.0,63.0,62.1,61.0,60.1,60.1,60.1,57.9
2016-03-22,59.0,57.9,57.0,55.0,55.0,53.1,53.1,55.9,60.1,64.9,66.0,68.0,68.0,70.0,69.1,70.0,70.0,69.1,66.9,64.0,63.0,62.1,61.0,60.1
2016-03-23,60.1,57.9,55.9,55.9,53.1,52.0,53.1,55.9,61.0,64.9,70.0,73.9,75.0,75.0,73.9,72.0,72.0,72.0,68.0,64.9,63.0,62.1,60.1,62.1
2016-03-24,60.1,59.0,57.0,57.9,55.9,55.0,57.0,60.1,66.0,73.0,75.9,79.0,80.1,78.1,75.9,73.0,72.0,71.1,69.1,66.0,64.9,64.0,64.0,63.0
2016-03-25,60.1,57.9,57.9,55.9,57.0,57.9,54.0,57.9,64.0,68.0,72.0,75.0,75.0,73.9,75.0,73.0,73.0,70.0,64.9,63.0,62.1,62.1,63.0,61.0
2016-03-26,61.0,60.1,60.1,60.1,60.1,59.0,59.0,60.1,63.0,64.0,68.0,72.0,73.9,72.0,70.0,70.0,69.1,68.0,64.9,64.0,62.1,61.0,61.0,61.0
